"","Full Date w/ R","variable","value"
"178",2016-01-08 09:00:00,"Method One",0.000450405103822119
"179",2016-01-08 10:00:00,"Method One",0.000450405103822119
"180",2016-01-08 11:00:00,"Method One",0.000450405103822119
"181",2016-01-08 12:00:00,"Method One",0.000971636489892697
"182",2016-01-08 13:00:00,"Method One",2.52526920859463e-05
"183",2016-01-08 14:00:00,"Method One",2.52526920859463e-05
"184",2016-01-08 15:00:00,"Method One",0.000357525678012895
"185",2016-01-08 16:00:00,"Method One",0.000357525678012895
"186",2016-01-08 17:00:00,"Method One",0.000450405103822119
"187",2016-01-08 18:00:00,"Method One",0.000450405103822119
"188",2016-01-08 19:00:00,"Method One",2.52526920859463e-05
"189",2016-01-08 20:00:00,"Method One",3.00306954879001e-06
"190",2016-01-08 21:00:00,"Method One",3.04856280884126e-06
"191",2016-01-08 22:00:00,"Method One",0.000494110443368498
"192",2016-01-08 23:00:00,"Method One",0.00132879357880855
"193",2016-01-09 00:00:00,"Method One",3.59408012665704e-06
"194",2016-01-09 01:00:00,"Method One",0.000274584941746289
"195",2016-01-09 02:00:00,"Method One",3.19851718290494e-06
"196",2016-01-09 03:00:00,"Method One",3.19851718290494e-06
"197",2016-01-09 04:00:00,"Method One",3.19851718290494e-06
"198",2016-01-09 05:00:00,"Method One",0.000274584941746289
"199",2016-01-09 06:00:00,"Method One",2.83486386452186e-06
"200",2016-01-09 07:00:00,"Method One",2.13841572692277e-06
"201",2016-01-09 08:00:00,"Method One",0.00127805443253511
"202",2016-01-09 09:00:00,"Method One",0.000494110443368498
"203",2016-01-09 10:00:00,"Method One",0.000494110443368498
"204",2016-01-09 11:00:00,"Method One",0.000494110443368498
"205",2016-01-09 12:00:00,"Method One",0.000494110443368498
"206",2016-01-09 13:00:00,"Method One",0.00127805443253511
"207",2016-01-09 14:00:00,"Method One",0.00127805443253511
"208",2016-01-09 15:00:00,"Method One",0.00127805443253511
"209",2016-01-09 16:00:00,"Method One",0.00127805443253511
"210",2016-01-09 17:00:00,"Method One",0.000494110443368498
"211",2016-01-09 18:00:00,"Method One",0.00669977969099865
"212",2016-01-09 19:00:00,"Method One",0.000494110443368498
"213",2016-01-09 20:00:00,"Method One",2.91232726430139e-06
"214",2016-01-09 21:00:00,"Method One",0.00127805443253511
"215",2016-01-09 22:00:00,"Method One",0.00100269557176126
"216",2016-01-09 23:00:00,"Method One",0.000298756439349211
"217",2016-01-10 00:00:00,"Method One",0.00265091340089732
"218",2016-01-10 01:00:00,"Method One",2.22055052426682e-06
"219",2016-01-10 02:00:00,"Method One",0.00168495676602112
"220",2016-01-10 03:00:00,"Method One",3.59223340475291e-06
"221",2016-01-10 04:00:00,"Method One",3.59223340475291e-06
"222",2016-01-10 05:00:00,"Method One",0.00168495676602112
"223",2016-01-10 06:00:00,"Method One",2.22055052426682e-06
"224",2016-01-10 07:00:00,"Method One",3.19851718290494e-06
"225",2016-01-10 08:00:00,"Method One",0.000274584941746289
"226",2016-01-10 09:00:00,"Method One",2.49606700412967e-06
"227",2016-01-10 10:00:00,"Method One",0.000554983597395136
"228",2016-01-10 11:00:00,"Method One",2.13841572692277e-06
"229",2016-01-10 12:00:00,"Method One",0.00127805443253511
"230",2016-01-10 13:00:00,"Method One",0.00127805443253511
"231",2016-01-10 14:00:00,"Method One",0.00127805443253511
"232",2016-01-10 15:00:00,"Method One",0.00127805443253511
"233",2016-01-10 16:00:00,"Method One",0.000494110443368498
"234",2016-01-10 17:00:00,"Method One",0.00061275306213452
"235",2016-01-10 18:00:00,"Method One",2.52526920859463e-05
"236",2016-01-10 19:00:00,"Method One",2.52526920859463e-05
"237",2016-01-10 20:00:00,"Method One",2.52526920859463e-05
"238",2016-01-10 21:00:00,"Method One",3.00306954879001e-06
"239",2016-01-10 22:00:00,"Method One",0.000933047144536056
"240",2016-01-10 23:00:00,"Method One",4.65800773572908e-06
"241",2016-01-11 00:00:00,"Method One",0.000494110443368498
"242",2016-01-11 01:00:00,"Method One",3.86832848762107e-06
"243",2016-01-11 02:00:00,"Method One",0.000494110443368498
"244",2016-01-11 03:00:00,"Method One",0.00669977969099865
"245",2016-01-11 04:00:00,"Method One",2.9095107786081e-06
"246",2016-01-11 05:00:00,"Method One",0.000450405103822119
"247",2016-01-11 06:00:00,"Method One",3.90111877584627e-06
"248",2016-01-11 07:00:00,"Method One",0.000298756439349211
"249",2016-01-11 08:00:00,"Method One",0.000298756439349211
"250",2016-01-11 09:00:00,"Method One",0.000434032083666556
"251",2016-01-11 10:00:00,"Method One",0.000448078421226159
"252",2016-01-11 11:00:00,"Method One",0.000617116749103463
"253",2016-01-11 12:00:00,"Method One",3.04689751719027e-06
"254",2016-01-11 13:00:00,"Method One",0.000724582791625915
"255",2016-01-11 14:00:00,"Method One",0.000724582791625915
"256",2016-01-11 15:00:00,"Method One",0.000724582791625915
"257",2016-01-11 16:00:00,"Method One",0.000724582791625915
"258",2016-01-11 17:00:00,"Method One",0.00162623264438051
"259",2016-01-11 18:00:00,"Method One",0.000298756439349211
"260",2016-01-11 19:00:00,"Method One",0.000298756439349211
"261",2016-01-11 20:00:00,"Method One",0.000298756439349211
"262",2016-01-11 21:00:00,"Method One",3.30300318877354e-06
"263",2016-01-11 22:00:00,"Method One",0.000724582791625915
"264",2016-01-11 23:00:00,"Method One",0.000353990465140232
"265",2016-01-12 00:00:00,"Method One",0.00061275306213452
"266",2016-01-12 01:00:00,"Method One",0.000933047144536056
"267",2016-01-12 02:00:00,"Method One",0.00669977969099865
"268",2016-01-12 03:00:00,"Method One",0.00669977969099865
"269",2016-01-12 04:00:00,"Method One",0.00061275306213452
"270",2016-01-12 05:00:00,"Method One",3.30300318877354e-06
"271",2016-01-12 06:00:00,"Method One",0.000724582791625915
"272",2016-01-12 07:00:00,"Method One",0.000434032083666556
"273",2016-01-12 08:00:00,"Method One",0.000617116749103463
"274",2016-01-12 09:00:00,"Method One",0.00186794334490757
"275",2016-01-12 10:00:00,"Method One",0.000724582791625915
"276",2016-01-12 11:00:00,"Method One",0.000339518154239869
"277",2016-01-12 12:00:00,"Method One",0.000339518154239869
"278",2016-01-12 13:00:00,"Method One",0.000339518154239869
"279",2016-01-12 14:00:00,"Method One",0.000339518154239869
"280",2016-01-12 15:00:00,"Method One",0.000339518154239869
"281",2016-01-12 16:00:00,"Method One",0.000339518154239869
"282",2016-01-12 17:00:00,"Method One",0.000434032083666556
"283",2016-01-12 18:00:00,"Method One",0.00162623264438051
"284",2016-01-12 19:00:00,"Method One",0.00162623264438051
"285",2016-01-12 20:00:00,"Method One",0.00162623264438051
"286",2016-01-12 21:00:00,"Method One",1.40337566615874e-05
"287",2016-01-12 22:00:00,"Method One",0.000724582791625915
"288",2016-01-12 23:00:00,"Method One",2.47415953998532e-05
"289",2016-01-13 00:00:00,"Method One",2.52526920859463e-05
"290",2016-01-13 01:00:00,"Method One",0.000357525678012895
"291",2016-01-13 02:00:00,"Method One",0.000357525678012895
"292",2016-01-13 03:00:00,"Method One",2.52526920859463e-05
"293",2016-01-13 04:00:00,"Method One",0.000450405103822119
"294",2016-01-13 05:00:00,"Method One",0.000724582791625915
"295",2016-01-13 06:00:00,"Method One",0.000298756439349211
"296",2016-01-13 07:00:00,"Method One",0.000669516689306479
"297",2016-01-13 08:00:00,"Method One",3.1605667925973e-06
"298",2016-01-13 09:00:00,"Method One",0.000298756439349211
"299",2016-01-13 10:00:00,"Method One",0.00162623264438051
"300",2016-01-13 11:00:00,"Method One",3.12381414462131e-06
"301",2016-01-13 12:00:00,"Method One",0.000617116749103463
"302",2016-01-13 13:00:00,"Method One",0.00186794334490757
"303",2016-01-13 14:00:00,"Method One",0.000724582791625915
"304",2016-01-13 15:00:00,"Method One",3.21176902495918e-06
"305",2016-01-13 16:00:00,"Method One",0.000617116749103463
"306",2016-01-13 17:00:00,"Method One",0.000298756439349211
"307",2016-01-13 18:00:00,"Method One",1.69397274372126e-06
"308",2016-01-13 19:00:00,"Method One",0.000298756439349211
"309",2016-01-13 20:00:00,"Method One",0.00162623264438051
"310",2016-01-13 21:00:00,"Method One",3.12381414462131e-06
"311",2016-01-13 22:00:00,"Method One",0.000724582791625915
"312",2016-01-13 23:00:00,"Method One",3.24580380156045e-06
"313",2016-01-14 00:00:00,"Method One",0.000933047144536056
"314",2016-01-14 01:00:00,"Method One",0.00669977969099865
"315",2016-01-14 02:00:00,"Method One",0.000494110443368498
"316",2016-01-14 03:00:00,"Method One",0.000494110443368498
"317",2016-01-14 04:00:00,"Method One",0.00669977969099865
