"","Date","Method 1","Method 2","Method 3"
"3664",2016-06-01 16:00:00,0.54930061514232,0.88992081,0.880680030378553
"3665",2016-06-01 17:00:00,0.552463497708887,0.95996672,0.876308467019926
"3666",2016-06-01 18:00:00,0.929420358692258,0.88992081,0.880680030378553
"3667",2016-06-01 19:00:00,0.737325768232607,0.83224283,0.838628059148725
"3668",2016-06-01 20:00:00,0.85850318051744,0.844314651,0.889920810223329
"3669",2016-06-01 21:00:00,0.589280853755403,0.891639177,0.83224283024615
"3670",2016-06-01 22:00:00,0.878121404535143,0.874387102,0.805600369708425
"3671",2016-06-01 23:00:00,0.874387101597287,0.838628059,0.737325768232607
"3672",2016-06-02 00:00:00,0.539687039831746,0.657801191,0.875696891038187
"3673",2016-06-02 01:00:00,0.535570908456365,0.581067331,0.396051484022829
"3674",2016-06-02 02:00:00,0.828396625423687,0.591751728,0.382848121859856
"3675",2016-06-02 03:00:00,0.399035329265877,0.396051484,0.54640447256396
"3676",2016-06-02 04:00:00,0.399035329265877,0.361672168,0.54640447256396
"3677",2016-06-02 05:00:00,0.876308467019926,0.399035329,0.43037637779984
"3678",2016-06-02 06:00:00,0.854842567992948,0.5277062,0.840652770902575
"3679",2016-06-02 07:00:00,0.382848121859856,0.695592615,0.880313314356754
"3680",2016-06-02 08:00:00,0.593072068518468,0.737325768,0.794286710790374
"3681",2016-06-02 09:00:00,0.869586854446355,0.878121405,0.874387101597287
"3682",2016-06-02 10:00:00,0.553396078726427,0.878121405,0.876162899966894
"3683",2016-06-02 11:00:00,0.959966720498239,0.858503181,0.949858550799343
"3684",2016-06-02 12:00:00,0.878121404535143,0.549300615,0.453585482792224
"3685",2016-06-02 13:00:00,0.866856880225723,0.874387102,0.85850318051744
"3686",2016-06-02 14:00:00,0.866856880225723,0.8761629,0.891639176860604
"3687",2016-06-02 15:00:00,0.876162899966894,0.949858551,0.844314651230429
"3688",2016-06-02 16:00:00,0.508584648082605,0.80560037,0.83224283024615
"3689",2016-06-02 17:00:00,0.561320272782288,0.53968704,0.516054744771005
"3690",2016-06-02 18:00:00,0.876162899966894,0.526113862,0.547834134750378
"3691",2016-06-02 19:00:00,0.866856880225723,0.8761629,0.891639176860604
"3692",2016-06-02 20:00:00,0.866856880225723,0.874387102,0.85850318051744
"3693",2016-06-02 21:00:00,0.878121404535143,0.828396625,0.805600369708425
"3694",2016-06-02 22:00:00,0.869586854446355,0.878121405,0.874387101597287
"3695",2016-06-02 23:00:00,0.874387101597287,0.95996672,0.672625332890051
"3696",2016-06-03 00:00:00,0.854842567992948,0.5277062,0.840652770902575
"3697",2016-06-03 01:00:00,0.876308467019926,0.399035329,0.43037637779984
"3698",2016-06-03 02:00:00,0.529682571574381,0.396051484,0.54640447256396
"3699",2016-06-03 03:00:00,0.399035329265877,0.382848122,0.375352155841553
"3700",2016-06-03 04:00:00,0.399035329265877,0.382848122,0.375352155841553
"3701",2016-06-03 05:00:00,0.876308467019926,0.399035329,0.43037637779984
"3702",2016-06-03 06:00:00,0.854842567992948,0.529682572,0.840652770902575
"3703",2016-06-03 07:00:00,0.382848121859856,0.840652771,0.850696328508536
"3704",2016-06-03 08:00:00,0.672625332890051,0.850696329,0.878121404535143
"3705",2016-06-03 09:00:00,0.869586854446355,0.880313314,0.874387101597287
"3706",2016-06-03 10:00:00,0.794286710790374,0.878121405,0.874387101597287
"3707",2016-06-03 11:00:00,0.959966720498239,0.794286711,0.949858550799343
"3708",2016-06-03 12:00:00,0.878121404535143,0.828396625,0.805600369708425
"3709",2016-06-03 13:00:00,0.878121404535143,0.535570908,0.535570908456365
"3710",2016-06-03 14:00:00,0.866856880225723,0.874387102,0.891639176860604
"3711",2016-06-03 15:00:00,0.866856880225723,0.874387102,0.85850318051744
"3712",2016-06-03 16:00:00,0.915369143996401,0.8761629,0.844314651230429
"3713",2016-06-03 17:00:00,0.560293998186378,0.874387102,0.85850318051744
"3714",2016-06-03 18:00:00,0.866856880225723,0.874387102,0.891639176860604
"3715",2016-06-03 19:00:00,0.959966720498239,0.794286711,0.949858550799343
"3716",2016-06-03 20:00:00,0.553396078726427,0.878121405,0.874387101597287
"3717",2016-06-03 21:00:00,0.869586854446355,0.880313314,0.874387101597287
"3718",2016-06-03 22:00:00,0.844314651230429,0.875696891,0.878121404535143
"3719",2016-06-03 23:00:00,0.602748756074176,0.88992081,0.965592138834514
"3720",2016-06-04 00:00:00,0.539687039831746,0.657801191,0.875696891038187
"3721",2016-06-04 01:00:00,0.535570908456365,0.581067331,0.396051484022829
"3722",2016-06-04 02:00:00,0.828396625423687,0.396051484,0.382848121859856
"3723",2016-06-04 03:00:00,0.529682571574381,0.382848122,0.54640447256396
"3724",2016-06-04 04:00:00,0.399035329265877,0.382848122,0.375352155841553
"3725",2016-06-04 05:00:00,0.529682571574381,0.382848122,0.375352155841553
"3726",2016-06-04 06:00:00,0.828396625423687,0.396051484,0.382848121859856
"3727",2016-06-04 07:00:00,0.470471320179063,0.593367215,0.396051484022829
"3728",2016-06-04 08:00:00,0.539687039831746,0.547834135,0.875696891038187
"3729",2016-06-04 09:00:00,0.382848121859856,0.695592615,0.880313314356754
"3730",2016-06-04 10:00:00,0.850696328508536,0.850696329,0.794286710790374
"3731",2016-06-04 11:00:00,0.869586854446355,0.880313314,0.874387101597287
"3732",2016-06-04 12:00:00,0.794286710790374,0.878121405,0.874387101597287
"3733",2016-06-04 13:00:00,0.925856112640662,0.878121405,0.949858550799343
"3734",2016-06-04 14:00:00,0.925856112640662,0.878121405,0.949858550799343
"3735",2016-06-04 15:00:00,0.959966720498239,0.794286711,0.949858550799343
"3736",2016-06-04 16:00:00,0.959966720498239,0.858503181,0.470471320179063
"3737",2016-06-04 17:00:00,0.878121404535143,0.828396625,0.805600369708425
"3738",2016-06-04 18:00:00,0.878121404535143,0.858503181,0.635205933699852
"3739",2016-06-04 19:00:00,0.553396078726427,0.878121405,0.447344059153436
"3740",2016-06-04 20:00:00,0.553396078726427,0.878121405,0.876162899966894
"3741",2016-06-04 21:00:00,0.794286710790374,0.878121405,0.874387101597287
"3742",2016-06-04 22:00:00,0.850696328508536,0.850696329,0.794286710790374
"3743",2016-06-04 23:00:00,0.613355446043202,0.925856113,0.880680030378553
"3744",2016-06-05 00:00:00,0.644054485490135,0.375352156,0.824066703867075
"3745",2016-06-05 01:00:00,0.69501495863788,0.546404473,0.382848121859856
"3746",2016-06-05 02:00:00,0.399035329265877,0.382848122,0.375352155841553
"3747",2016-06-05 03:00:00,0.805600369708425,0.490514451,0.574773682666262
"3748",2016-06-05 04:00:00,0.645195161474608,0.368821872,0.380662645968201
"3749",2016-06-05 05:00:00,0.645195161474608,0.368821872,0.574773682666262
"3750",2016-06-05 06:00:00,0.645195161474608,0.368821872,0.574773682666262
"3751",2016-06-05 07:00:00,0.399035329265877,0.382848122,0.375352155841553
"3752",2016-06-05 08:00:00,0.574773682666262,0.593367215,0.396051484022829
"3753",2016-06-05 09:00:00,0.854842567992948,0.529682572,0.840652770902575
"3754",2016-06-05 10:00:00,0.949858550799343,0.824066704,0.657801190614453
"3755",2016-06-05 11:00:00,0.382848121859856,0.549300615,0.880313314356754
"3756",2016-06-05 12:00:00,0.844314651230429,0.875696891,0.878121404535143
"3757",2016-06-05 13:00:00,0.672625332890051,0.850696329,0.878121404535143
"3758",2016-06-05 14:00:00,0.850696328508536,0.850696329,0.794286710790374
"3759",2016-06-05 15:00:00,0.593072068518468,0.737325768,0.828396625423687
"3760",2016-06-05 16:00:00,0.869586854446355,0.880313314,0.874387101597287
"3761",2016-06-05 17:00:00,0.794286710790374,0.878121405,0.874387101597287
"3762",2016-06-05 18:00:00,0.794286710790374,0.878121405,0.874387101597287
"3763",2016-06-05 19:00:00,0.869586854446355,0.880313314,0.874387101597287
"3764",2016-06-05 20:00:00,0.869586854446355,0.737325768,0.828396625423687
"3765",2016-06-05 21:00:00,0.850696328508536,0.737325768,0.529682571574381
"3766",2016-06-05 22:00:00,0.382848121859856,0.549300615,0.880313314356754
"3767",2016-06-05 23:00:00,0.589280853755403,0.844314651,0.539687039831746
"3768",2016-06-06 00:00:00,0.574773682666262,0.399035329,0.43037637779984
"3769",2016-06-06 01:00:00,0.828396625423687,0.361672168,0.54640447256396
"3770",2016-06-06 02:00:00,0.399035329265877,0.396051484,0.375352155841553
"3771",2016-06-06 03:00:00,0.805600369708425,0.368821872,0.384610003406455
"3772",2016-06-06 04:00:00,0.399035329265877,0.396051484,0.372384684634078
"3773",2016-06-06 05:00:00,0.828396625423687,0.591751728,0.382848121859856
"3774",2016-06-06 06:00:00,0.854842567992948,0.529682572,0.840652770902575
"3775",2016-06-06 07:00:00,0.844314651230429,0.875696891,0.880313314356754
"3776",2016-06-06 08:00:00,0.593072068518468,0.880313314,0.828396625423687
"3777",2016-06-06 09:00:00,0.553396078726427,0.794286711,0.876162899966894
"3778",2016-06-06 10:00:00,0.878121404535143,0.874387102,0.805600369708425
"3779",2016-06-06 11:00:00,0.866856880225723,0.858503181,0.891639176860604
"3780",2016-06-06 12:00:00,0.866856880225723,0.535570908,0.85850318051744
"3781",2016-06-06 13:00:00,0.945405589825953,0.949858551,0.844314651230429
"3782",2016-06-06 14:00:00,0.577529799207168,0.949858551,0.844314651230429
"3783",2016-06-06 15:00:00,0.508584648082605,0.80560037,0.83224283024615
"3784",2016-06-06 16:00:00,0.635205933699852,0.891639177,0.854842567992948
"3785",2016-06-06 17:00:00,0.875696891038187,0.53968704,0.889920810223329
"3786",2016-06-06 18:00:00,0.875696891038187,0.53968704,0.889920810223329
"3787",2016-06-06 19:00:00,0.597965601325879,0.80560037,0.83224283024615
"3788",2016-06-06 20:00:00,0.876162899966894,0.949858551,0.844314651230429
"3789",2016-06-06 21:00:00,0.560293998186378,0.8761629,0.85850318051744
"3790",2016-06-06 22:00:00,0.925856112640662,0.549300615,0.949858550799343
"3791",2016-06-06 23:00:00,0.874387101597287,0.95996672,0.915754966598724
"3792",2016-06-07 00:00:00,0.539687039831746,0.840652771,0.850696328508536
"3793",2016-06-07 01:00:00,0.854842567992948,0.635205934,0.840652770902575
"3794",2016-06-07 02:00:00,0.535570908456365,0.645979689,0.824066703867075
"3795",2016-06-07 03:00:00,0.504932765297326,0.593367215,0.396051484022829
"3796",2016-06-07 04:00:00,0.470471320179063,0.593367215,0.396051484022829
"3797",2016-06-07 05:00:00,0.644054485490135,0.375352156,0.824066703867075
"3798",2016-06-07 06:00:00,0.539687039831746,0.840652771,0.850696328508536
"3799",2016-06-07 07:00:00,0.850696328508536,0.737325768,0.794286710790374
"3800",2016-06-07 08:00:00,0.869586854446355,0.878121405,0.874387101597287
"3801",2016-06-07 09:00:00,0.553396078726427,0.794286711,0.447344059153436
"3802",2016-06-07 10:00:00,0.959966720498239,0.828396625,0.949858550799343
"3803",2016-06-07 11:00:00,0.878121404535143,0.535570908,0.891639176860604
"3804",2016-06-07 12:00:00,0.866856880225723,0.874387102,0.85850318051744
